,Unnamed: 0,title,userId,rating
9943,9943.0,Dont Look Back,361,3.0
9944,9944.0,Dont Look Back,389,4.0
9945,9945.0,Dont Look Back,390,2.0
9946,9946.0,Dont Look Back,459,2.0
9947,9947.0,Dont Look Back,465,1.0
9948,9948.0,Dont Look Back,468,1.5
9949,9949.0,Dont Look Back,516,4.0
9950,9950.0,Dont Look Back,524,3.0
9951,9951.0,Dont Look Back,551,3.0
9952,9952.0,Dont Look Back,559,3.0
9953,9953.0,Dont Look Back,624,2.0
9954,9954.0,Dont Look Back,637,2.5
9955,9955.0,Dont Look Back,641,3.0
9956,9956.0,Downfall,67,4.0
9957,9957.0,Downfall,70,5.0
9958,9958.0,Downfall,86,3.0
9959,9959.0,Downfall,122,3.0
9960,9960.0,Downfall,212,3.0
9961,9961.0,Downfall,223,5.0
9962,9962.0,Downfall,311,2.0
9963,9963.0,Downfall,390,3.0
9964,9964.0,Downfall,461,2.5
9965,9965.0,Downfall,493,4.0
9966,9966.0,Downfall,514,4.0
9967,9967.0,Downfall,575,4.0
9968,9968.0,Downfall,659,3.0
9969,9969.0,Downhill Racer,5,5.0
9970,9970.0,Downhill Racer,8,4.5
9971,9971.0,Downhill Racer,15,3.5
9972,9972.0,Downhill Racer,23,5.0
9973,9973.0,Downhill Racer,48,3.5
9974,9974.0,Downhill Racer,56,2.0
9975,9975.0,Downhill Racer,73,5.0
9976,9976.0,Downhill Racer,75,4.5
9977,9977.0,Downhill Racer,78,5.0
9978,9978.0,Downhill Racer,94,4.5
9979,9979.0,Downhill Racer,105,4.0
9980,9980.0,Downhill Racer,124,3.5
9981,9981.0,Downhill Racer,125,5.0
9982,9982.0,Downhill Racer,133,4.0
9983,9983.0,Downhill Racer,143,4.5
9984,9984.0,Downhill Racer,152,3.0
9985,9985.0,Downhill Racer,164,4.0
9986,9986.0,Downhill Racer,169,5.0
9987,9987.0,Downhill Racer,212,4.5
9988,9988.0,Downhill Racer,230,4.0
9989,9989.0,Downhill Racer,283,4.5
9990,9990.0,Downhill Racer,292,3.5
9991,9991.0,Downhill Racer,303,3.5
9992,9992.0,Downhill Racer,313,3.5
9993,9993.0,Downhill Racer,362,4.5
9994,9994.0,Downhill Racer,380,4.5
9995,9995.0,Downhill Racer,384,4.0
9996,9996.0,Downhill Racer,427,5.0
9997,9997.0,Downhill Racer,432,4.0
9998,9998.0,Downhill Racer,433,2.0
9999,9999.0,Downhill Racer,457,3.0
10000,10000.0,Downhill Racer,475,3.0
10001,10001.0,Downhill Racer,480,3.5
10002,10002.0,Downhill Racer,481,4.0
10003,10003.0,Downhill Racer,483,3.0
10004,10004.0,Downhill Racer,520,4.5
10005,10005.0,Downhill Racer,529,2.0
10006,10006.0,Downhill Racer,547,4.0
10007,10007.0,Downhill Racer,563,4.5
10008,10008.0,Downhill Racer,574,4.0
10009,10009.0,Downhill Racer,580,4.0
10010,10010.0,Downhill Racer,596,5.0
10011,10011.0,Downhill Racer,607,3.5
10012,10012.0,Downhill Racer,624,4.0
10013,10013.0,Downhill Racer,627,5.0
10014,10014.0,Downhill Racer,648,4.0
10015,10015.0,Downhill Racer,654,4.5
10016,10016.0,Downhill Racer,664,3.5
10017,10017.0,Dr. Cyclops,41,4.0
10018,10018.0,Dr. Cyclops,73,0.5
10019,10019.0,Dr. Cyclops,94,0.5
10020,10020.0,Dr. Cyclops,129,1.0
10021,10021.0,Dr. Cyclops,165,0.5
10022,10022.0,Dr. Cyclops,196,2.0
10023,10023.0,Dr. Cyclops,213,1.0
10024,10024.0,Dr. Cyclops,355,1.5
10025,10025.0,Dr. Cyclops,380,1.0
10026,10026.0,Dr. Cyclops,386,1.0
10027,10027.0,Dr. Cyclops,520,0.5
10028,10028.0,Dr. Cyclops,533,1.0
10029,10029.0,Dr. Cyclops,541,1.0
10030,10030.0,Dr. Cyclops,563,2.0
10031,10031.0,Dr. Cyclops,580,1.0
10032,10032.0,Dr. Cyclops,598,1.0
10033,10033.0,Dr. Cyclops,615,1.5
10034,10034.0,Dr. Cyclops,624,1.0
10035,10035.0,Dr. Cyclops,626,1.0
10036,10036.0,Dr. Jekyll and Mr. Hyde,83,4.5
10037,10037.0,Dr. Jekyll and Mr. Hyde,102,5.0
10038,10038.0,Dr. Jekyll and Mr. Hyde,159,3.5
10039,10039.0,Dr. Jekyll and Mr. Hyde,195,4.0
10040,10040.0,Dr. Jekyll and Mr. Hyde,236,5.0
10041,10041.0,Dr. Jekyll and Mr. Hyde,297,4.5
10042,10042.0,Dr. Jekyll and Mr. Hyde,394,1.5
10043,10043.0,Dr. Jekyll and Mr. Hyde,468,5.0
10044,10044.0,Dr. Jekyll and Mr. Hyde,472,5.0
10045,10045.0,Dr. Jekyll and Mr. Hyde,481,4.5
10046,10046.0,Dr. Jekyll and Mr. Hyde,505,3.5
10047,10047.0,Dr. Jekyll and Mr. Hyde,547,4.5
10048,10048.0,Dr. Jekyll and Mr. Hyde,580,4.0
10049,10049.0,Dr. Jekyll and Mr. Hyde,585,5.0
10050,10050.0,Dr. Jekyll and Mr. Hyde,10,4.0
10051,10051.0,Dr. Jekyll and Mr. Hyde,15,3.0
10052,10052.0,Dr. Jekyll and Mr. Hyde,23,3.5
10053,10053.0,Dr. Jekyll and Mr. Hyde,30,3.0
10054,10054.0,Dr. Jekyll and Mr. Hyde,73,4.0
10055,10055.0,Dr. Jekyll and Mr. Hyde,102,4.0
10056,10056.0,Dr. Jekyll and Mr. Hyde,105,3.5
10057,10057.0,Dr. Jekyll and Mr. Hyde,119,5.0
10058,10058.0,Dr. Jekyll and Mr. Hyde,143,3.0
10059,10059.0,Dr. Jekyll and Mr. Hyde,159,4.0
10060,10060.0,Dr. Jekyll and Mr. Hyde,195,4.0
10061,10061.0,Dr. Jekyll and Mr. Hyde,232,4.0
10062,10062.0,Dr. Jekyll and Mr. Hyde,299,4.0
10063,10063.0,Dr. Jekyll and Mr. Hyde,312,5.0
10064,10064.0,Dr. Jekyll and Mr. Hyde,358,4.0
10065,10065.0,Dr. Jekyll and Mr. Hyde,388,4.0
10066,10066.0,Dr. Jekyll and Mr. Hyde,430,5.0
10067,10067.0,Dr. Jekyll and Mr. Hyde,452,3.0
10068,10068.0,Dr. Jekyll and Mr. Hyde,472,4.0
10069,10069.0,Dr. Jekyll and Mr. Hyde,486,3.5
10070,10070.0,Dr. Jekyll and Mr. Hyde,497,2.0
10071,10071.0,Dr. Jekyll and Mr. Hyde,547,4.5
10072,10072.0,Dr. Jekyll and Mr. Hyde,549,2.5
10073,10073.0,Dr. Jekyll and Mr. Hyde,564,4.0
10074,10074.0,Dr. Jekyll and Mr. Hyde,580,4.0
10075,10075.0,Dr. Jekyll and Mr. Hyde,587,4.0
10076,10076.0,Dr. Jekyll and Mr. Hyde,609,5.0
10077,10077.0,Dr. Jekyll and Mr. Hyde,4,3.0
10078,10078.0,Dr. Jekyll and Mr. Hyde,73,4.0
10079,10079.0,Dr. Jekyll and Mr. Hyde,95,4.0
10080,10080.0,Dr. Jekyll and Mr. Hyde,123,5.0
10081,10081.0,Dr. Jekyll and Mr. Hyde,189,3.0
10082,10082.0,Dr. Jekyll and Mr. Hyde,306,4.0
10083,10083.0,Dr. Jekyll and Mr. Hyde,461,3.5
10084,10084.0,Dr. Jekyll and Mr. Hyde,482,3.0
10085,10085.0,Dr. Jekyll and Mr. Hyde,518,4.0
10086,10086.0,Dr. Jekyll and Mr. Hyde,564,5.0
10087,10087.0,Dr. Jekyll and Mr. Hyde,580,3.0
10088,10088.0,Dr. Jekyll and Mr. Hyde,626,4.0
10089,10089.0,Dr. Jekyll and Mr. Hyde,654,3.5
10090,10090.0,Dr. Jekyll and Mr. Hyde,655,4.0
10091,10091.0,Dr. Jekyll and Mr. Hyde,669,3.0
10092,10092.0,Dracula vs. Frankenstein,71,4.0
10093,10093.0,Dracula vs. Frankenstein,99,3.0
10094,10094.0,Dracula vs. Frankenstein,265,2.0
10095,10095.0,Dracula vs. Frankenstein,405,1.0
10096,10096.0,Dracula vs. Frankenstein,467,5.0
10097,10097.0,Dracula vs. Frankenstein,472,2.0
10098,10098.0,Dracula vs. Frankenstein,510,4.0
10099,10099.0,Dracula vs. Frankenstein,547,3.0
10100,10100.0,Dracula vs. Frankenstein,564,5.0
10101,10101.0,Dracula vs. Frankenstein,608,4.0
10102,10102.0,Dragon Hunter,77,2.5
10103,10103.0,Dragon Hunter,165,3.5
10104,10104.0,Dragon Hunter,205,2.5
10105,10105.0,Dragon Hunter,213,1.0
10106,10106.0,Dragon Hunter,294,4.0
10107,10107.0,Dragon Hunter,309,2.0
10108,10108.0,Dragon Hunter,353,1.5
10109,10109.0,Dragon Hunter,380,3.0
10110,10110.0,Dragon Hunter,384,2.5
10111,10111.0,Dragon Hunter,475,0.5
10112,10112.0,Dragonslayer,211,5.0
10113,10113.0,Dragonslayer,232,2.0
10114,10114.0,Dragonslayer,381,3.0
10115,10115.0,Dragonslayer,422,3.0
10116,10116.0,Dragonslayer,434,4.0
10117,10117.0,Dragonslayer,452,3.0
10118,10118.0,Dragonslayer,466,4.0
10119,10119.0,Dragonslayer,543,5.0
10120,10120.0,Dragonslayer,547,2.0
10121,10121.0,Dragonslayer,575,4.0
10122,10122.0,Dragonslayer,659,3.0
10123,10123.0,Dreamgirls,4,5.0
10124,10124.0,Dreamgirls,7,3.0
10125,10125.0,Dreamgirls,21,4.0
10126,10126.0,Dreamgirls,57,4.0
10127,10127.0,Dreamgirls,102,5.0
10128,10128.0,Dreamgirls,195,1.0
10129,10129.0,Dreamgirls,232,5.0
10130,10130.0,Dreamgirls,289,3.0
10131,10131.0,Dreamgirls,294,4.0
10132,10132.0,Dreamgirls,305,1.0
10133,10133.0,Dreamgirls,306,3.0
10134,10134.0,Dreamgirls,311,2.0
10135,10135.0,Dreamgirls,344,3.0
10136,10136.0,Dreamgirls,358,3.0
10137,10137.0,Dreamgirls,362,3.5
10138,10138.0,Dreamgirls,417,4.0
10139,10139.0,Dreamgirls,420,4.0
10140,10140.0,Dreamgirls,488,4.0
10141,10141.0,Dreamgirls,509,4.0
10142,10142.0,Dreamgirls,514,3.0
10143,10143.0,Dreamgirls,518,1.0
10144,10144.0,Dreamgirls,529,4.0
10145,10145.0,Dreamgirls,537,4.0
10146,10146.0,Dreamgirls,540,4.0
10147,10147.0,Dreamgirls,564,5.0
10148,10148.0,Dreamgirls,607,4.0
10149,10149.0,Dreamgirls,617,1.0
10150,10150.0,Dreamgirls,624,4.0
10151,10151.0,Duel,70,5.0
10152,10152.0,Duel,77,3.0
10153,10153.0,Duel,111,4.0
10154,10154.0,Duel,177,3.0
10155,10155.0,Duel,233,3.0
10156,10156.0,Duel,299,3.5
10157,10157.0,Duel,361,5.0
10158,10158.0,Duel,534,2.0
10159,10159.0,Duel,609,1.0
10160,10160.0,Duel,627,3.5
10161,10161.0,Duel,665,3.0
10162,10162.0,EVA,15,1.0
10163,10163.0,EVA,48,3.5
10164,10164.0,EVA,73,2.5
10165,10165.0,EVA,93,4.0
10166,10166.0,EVA,104,4.0
10167,10167.0,EVA,156,0.5
10168,10168.0,EVA,157,2.5
10169,10169.0,EVA,213,3.5
10170,10170.0,EVA,251,5.0
10171,10171.0,EVA,270,3.5
10172,10172.0,EVA,275,4.0
10173,10173.0,EVA,277,4.0
10174,10174.0,EVA,287,4.5
10175,10175.0,EVA,316,4.0
10176,10176.0,EVA,324,3.5
10177,10177.0,EVA,340,3.0
10178,10178.0,EVA,380,3.5
10179,10179.0,EVA,402,3.5
10180,10180.0,EVA,428,3.5
10181,10181.0,EVA,433,3.0
10182,10182.0,EVA,475,3.5
10183,10183.0,EVA,483,4.0
10184,10184.0,EVA,547,3.0
10185,10185.0,EVA,553,5.0
10186,10186.0,EVA,563,3.5
10187,10187.0,EVA,584,4.0
10188,10188.0,EVA,624,3.0
10189,10189.0,EVA,660,4.0
10190,10190.0,EVA,664,4.0
10191,10191.0,Eastern Promises,30,4.0
10192,10192.0,Eastern Promises,73,4.0
10193,10193.0,Eastern Promises,111,2.5
10194,10194.0,Eastern Promises,232,5.0
10195,10195.0,Eastern Promises,239,3.0
10196,10196.0,Eastern Promises,306,3.0
10197,10197.0,Eastern Promises,312,2.0
10198,10198.0,Eastern Promises,358,4.0
10199,10199.0,Eastern Promises,460,3.5
10200,10200.0,Eastern Promises,550,4.0
10201,10201.0,Eastern Promises,564,2.0
10202,10202.0,Eastern Promises,597,4.0
10203,10203.0,Eastern Promises,646,5.0
10204,10204.0,Edward Scissorhands,15,4.0
10205,10205.0,Edward Scissorhands,19,5.0
10206,10206.0,Edward Scissorhands,30,1.0
10207,10207.0,Edward Scissorhands,39,5.0
10208,10208.0,Edward Scissorhands,86,3.0
10209,10209.0,Edward Scissorhands,102,5.0
10210,10210.0,Edward Scissorhands,187,4.0
10211,10211.0,Edward Scissorhands,224,5.0
10212,10212.0,Edward Scissorhands,254,4.0
10213,10213.0,Edward Scissorhands,312,4.0
10214,10214.0,Edward Scissorhands,342,3.0
10215,10215.0,Edward Scissorhands,373,5.0
10216,10216.0,Edward Scissorhands,391,5.0
10217,10217.0,Edward Scissorhands,407,4.0
10218,10218.0,Edward Scissorhands,434,4.0
10219,10219.0,Edward Scissorhands,460,3.5
10220,10220.0,Edward Scissorhands,468,4.0
10221,10221.0,Edward Scissorhands,472,5.0
10222,10222.0,Edward Scissorhands,499,4.0
10223,10223.0,Edward Scissorhands,509,4.5
10224,10224.0,Edward Scissorhands,514,5.0
10225,10225.0,Edward Scissorhands,529,2.5
10226,10226.0,Edward Scissorhands,547,3.0
10227,10227.0,Edward Scissorhands,548,4.0
10228,10228.0,Edward Scissorhands,564,5.0
10229,10229.0,Edward Scissorhands,580,3.0
10230,10230.0,Edward Scissorhands,587,3.0
10231,10231.0,Edward Scissorhands,594,5.0
10232,10232.0,Edward Scissorhands,595,5.0
10233,10233.0,Edward Scissorhands,602,5.0
10234,10234.0,Edward Scissorhands,642,5.0
10235,10235.0,Edward Scissorhands,659,4.0
10236,10236.0,Edward Scissorhands,666,5.0
10237,10237.0,"Edward, My Son",15,1.0
10238,10238.0,"Edward, My Son",56,4.0
10239,10239.0,"Edward, My Son",72,4.0
10240,10240.0,"Edward, My Son",73,4.0
10241,10241.0,"Edward, My Son",97,3.5
10242,10242.0,"Edward, My Son",133,4.0
10243,10243.0,"Edward, My Son",134,3.5
10244,10244.0,"Edward, My Son",149,3.5
10245,10245.0,"Edward, My Son",199,3.5
10246,10246.0,"Edward, My Son",208,3.0
10247,10247.0,"Edward, My Son",230,4.0
10248,10248.0,"Edward, My Son",238,3.0
10249,10249.0,"Edward, My Son",262,3.5
10250,10250.0,"Edward, My Son",270,4.0
10251,10251.0,"Edward, My Son",275,5.0
10252,10252.0,"Edward, My Son",380,3.5
10253,10253.0,"Edward, My Son",382,4.0
10254,10254.0,"Edward, My Son",486,3.0
10255,10255.0,"Edward, My Son",494,4.5
10256,10256.0,"Edward, My Son",547,3.5
10257,10257.0,"Edward, My Son",563,4.5
10258,10258.0,"Edward, My Son",606,4.5
10259,10259.0,"Edward, My Son",612,4.0
10260,10260.0,"Edward, My Son",615,4.5
10261,10261.0,"Edward, My Son",620,3.5
10262,10262.0,"Edward, My Son",624,3.5
10263,10263.0,Eight Miles High,15,5.0
10264,10264.0,Eight Miles High,17,4.0
10265,10265.0,Eight Miles High,19,4.0
10266,10266.0,Eight Miles High,23,3.5
10267,10267.0,Eight Miles High,30,4.0
10268,10268.0,Eight Miles High,38,4.0
10269,10269.0,Eight Miles High,56,2.0
10270,10270.0,Eight Miles High,102,5.0
10271,10271.0,Eight Miles High,137,1.0
10272,10272.0,Eight Miles High,160,4.0
10273,10273.0,Eight Miles High,189,5.0
10274,10274.0,Eight Miles High,195,4.0
10275,10275.0,Eight Miles High,198,5.0
10276,10276.0,Eight Miles High,212,4.0
10277,10277.0,Eight Miles High,232,3.0
10278,10278.0,Eight Miles High,236,5.0
10279,10279.0,Eight Miles High,257,4.5
10280,10280.0,Eight Miles High,262,3.0
10281,10281.0,Eight Miles High,264,5.0
10282,10282.0,Eight Miles High,265,3.0
10283,10283.0,Eight Miles High,278,2.0
10284,10284.0,Eight Miles High,297,4.0
10285,10285.0,Eight Miles High,306,3.0
10286,10286.0,Eight Miles High,312,4.0
10287,10287.0,Eight Miles High,358,5.0
10288,10288.0,Eight Miles High,373,4.0
10289,10289.0,Eight Miles High,378,3.5
10290,10290.0,Eight Miles High,406,4.5
10291,10291.0,Eight Miles High,414,4.0
10292,10292.0,Eight Miles High,428,5.0
10293,10293.0,Eight Miles High,434,4.0
10294,10294.0,Eight Miles High,436,4.0
10295,10295.0,Eight Miles High,452,3.0
10296,10296.0,Eight Miles High,457,4.0
10297,10297.0,Eight Miles High,468,3.5
10298,10298.0,Eight Miles High,469,2.5
10299,10299.0,Eight Miles High,472,4.0
10300,10300.0,Eight Miles High,474,4.0
10301,10301.0,Eight Miles High,481,4.0
10302,10302.0,Eight Miles High,505,4.0
10303,10303.0,Eight Miles High,509,4.5
10304,10304.0,Eight Miles High,510,5.0
10305,10305.0,Eight Miles High,519,4.5
10306,10306.0,Eight Miles High,529,4.0
10307,10307.0,Eight Miles High,537,2.0
10308,10308.0,Eight Miles High,544,4.5
10309,10309.0,Eight Miles High,545,5.0
10310,10310.0,Eight Miles High,547,5.0
10311,10311.0,Eight Miles High,564,5.0
10312,10312.0,Eight Miles High,575,4.0
10313,10313.0,Eight Miles High,585,5.0
10314,10314.0,Eight Miles High,587,4.5
10315,10315.0,Eight Miles High,614,3.0
10316,10316.0,Eight Miles High,624,4.0
10317,10317.0,Elevator to the Gallows,15,2.0
10318,10318.0,Elevator to the Gallows,19,3.0
10319,10319.0,Elevator to the Gallows,30,1.0
10320,10320.0,Elevator to the Gallows,73,2.0
10321,10321.0,Elevator to the Gallows,95,4.0
10322,10322.0,Elevator to the Gallows,102,3.0
10323,10323.0,Elevator to the Gallows,170,2.0
10324,10324.0,Elevator to the Gallows,171,3.0
10325,10325.0,Elevator to the Gallows,195,4.0
10326,10326.0,Elevator to the Gallows,219,3.0
10327,10327.0,Elevator to the Gallows,268,4.0
10328,10328.0,Elevator to the Gallows,299,4.5
10329,10329.0,Elevator to the Gallows,303,3.5
10330,10330.0,Elevator to the Gallows,311,2.0
10331,10331.0,Elevator to the Gallows,342,3.0
10332,10332.0,Elevator to the Gallows,358,1.0
10333,10333.0,Elevator to the Gallows,363,3.0
10334,10334.0,Elevator to the Gallows,386,3.0
10335,10335.0,Elevator to the Gallows,388,2.0
10336,10336.0,Elevator to the Gallows,467,3.0
10337,10337.0,Elevator to the Gallows,469,5.0
10338,10338.0,Elevator to the Gallows,476,5.0
10339,10339.0,Elevator to the Gallows,505,3.0
10340,10340.0,Elevator to the Gallows,514,4.0
10341,10341.0,Elevator to the Gallows,518,3.0
10342,10342.0,Elevator to the Gallows,520,2.5
10343,10343.0,Elevator to the Gallows,541,4.0
10344,10344.0,Elevator to the Gallows,547,3.5
10345,10345.0,Elevator to the Gallows,564,4.0
10346,10346.0,Elevator to the Gallows,580,3.5
10347,10347.0,Elevator to the Gallows,596,4.5
10348,10348.0,Elevator to the Gallows,598,3.0
10349,10349.0,Elevator to the Gallows,605,3.0
10350,10350.0,Elevator to the Gallows,613,2.5
10351,10351.0,Elevator to the Gallows,628,2.5
10352,10352.0,Elevator to the Gallows,665,3.0
10353,10353.0,Enough,23,3.5
10354,10354.0,Enough,30,4.0
10355,10355.0,Enough,31,4.5
10356,10356.0,Enough,56,4.0
10357,10357.0,Enough,57,5.0
10358,10358.0,Enough,71,4.0
10359,10359.0,Enough,102,4.0
10360,10360.0,Enough,117,3.0
10361,10361.0,Enough,119,4.0
10362,10362.0,Enough,130,5.0
10363,10363.0,Enough,155,3.0
10364,10364.0,Enough,158,4.0
10365,10365.0,Enough,195,1.0
10366,10366.0,Enough,201,5.0
10367,10367.0,Enough,206,4.0
10368,10368.0,Enough,214,3.0
10369,10369.0,Enough,232,5.0
10370,10370.0,Enough,242,5.0
10371,10371.0,Enough,253,4.5
10372,10372.0,Enough,265,4.0
10373,10373.0,Enough,306,5.0
10374,10374.0,Enough,311,4.5
10375,10375.0,Enough,376,3.0
10376,10376.0,Enough,382,4.0
10377,10377.0,Enough,387,4.0
10378,10378.0,Enough,405,3.5
10379,10379.0,Enough,442,4.5
10380,10380.0,Enough,452,4.0
10381,10381.0,Enough,463,4.0
10382,10382.0,Enough,468,3.5
10383,10383.0,Enough,472,5.0
10384,10384.0,Enough,497,3.0
10385,10385.0,Enough,509,5.0
10386,10386.0,Enough,518,3.0
10387,10387.0,Enough,529,3.0
10388,10388.0,Enough,564,1.0
10389,10389.0,Enough,575,5.0
10390,10390.0,Enough,577,5.0
10391,10391.0,Enough,586,4.0
10392,10392.0,Enough,605,4.0
10393,10393.0,Enough,608,3.0
10394,10394.0,Enough,656,5.0
10395,10395.0,Erkan & Stefan 2,15,3.0
10396,10396.0,Erkan & Stefan 2,128,4.0
10397,10397.0,Erkan & Stefan 2,177,4.0
10398,10398.0,Erkan & Stefan 2,242,4.0
10399,10399.0,Erkan & Stefan 2,311,1.5
10400,10400.0,Erkan & Stefan 2,313,4.0
10401,10401.0,Erkan & Stefan 2,388,4.0
10402,10402.0,Erkan & Stefan 2,463,3.0
10403,10403.0,Erkan & Stefan 2,534,4.0
10404,10404.0,Erkan & Stefan 2,564,5.0
10405,10405.0,Erkan & Stefan 3,15,3.0
10406,10406.0,Erkan & Stefan 3,128,5.0
10407,10407.0,Erkan & Stefan 3,150,3.0
10408,10408.0,Erkan & Stefan 3,177,4.0
10409,10409.0,Erkan & Stefan 3,199,2.5
10410,10410.0,Erkan & Stefan 3,242,4.0
10411,10411.0,Erkan & Stefan 3,311,5.0
10412,10412.0,Erkan & Stefan 3,312,3.0
10413,10413.0,Erkan & Stefan 3,384,3.5
10414,10414.0,Erkan & Stefan 3,471,3.5
10415,10415.0,Erkan & Stefan 3,534,4.0
10416,10416.0,Erkan & Stefan 3,550,3.0
10417,10417.0,Erkan & Stefan 3,564,3.0
10418,10418.0,Erkan & Stefan 3,631,3.0
10419,10419.0,Escape from New York,19,4.0
10420,10420.0,Escape from New York,20,4.0
10421,10421.0,Escape from New York,21,3.0
10422,10422.0,Escape from New York,23,4.5
10423,10423.0,Escape from New York,34,4.0
10424,10424.0,Escape from New York,99,4.0
10425,10425.0,Escape from New York,102,4.0
10426,10426.0,Escape from New York,119,5.0
10427,10427.0,Escape from New York,135,3.0
10428,10428.0,Escape from New York,149,3.5
10429,10429.0,Escape from New York,195,3.0
10430,10430.0,Escape from New York,212,4.0
10431,10431.0,Escape from New York,215,5.0
10432,10432.0,Escape from New York,232,4.0
10433,10433.0,Escape from New York,242,5.0
10434,10434.0,Escape from New York,255,5.0
10435,10435.0,Escape from New York,297,2.0
10436,10436.0,Escape from New York,311,3.0
10437,10437.0,Escape from New York,328,3.0
10438,10438.0,Escape from New York,342,4.0
10439,10439.0,Escape from New York,363,5.0
10440,10440.0,Escape from New York,365,5.0
10441,10441.0,Escape from New York,387,4.0
10442,10442.0,Escape from New York,420,3.0
10443,10443.0,Escape from New York,423,3.5
10444,10444.0,Escape from New York,431,5.0
10445,10445.0,Escape from New York,452,4.0
10446,10446.0,Escape from New York,461,2.5
10447,10447.0,Escape from New York,466,4.0
10448,10448.0,Escape from New York,468,3.5
10449,10449.0,Escape from New York,472,4.0
10450,10450.0,Escape from New York,488,3.5
10451,10451.0,Escape from New York,509,4.0
10452,10452.0,Escape from New York,514,4.0
10453,10453.0,Escape from New York,537,4.0
10454,10454.0,Escape from New York,547,5.0
10455,10455.0,Escape from New York,548,3.0
10456,10456.0,Escape from New York,587,4.0
10457,10457.0,Escape from New York,606,5.0
10458,10458.0,Escape from New York,661,4.5
10459,10459.0,Escape from the Planet of the Apes,6,2.0
10460,10460.0,Escape from the Planet of the Apes,26,3.5
10461,10461.0,Escape from the Planet of the Apes,119,3.0
10462,10462.0,Escape from the Planet of the Apes,128,3.0
10463,10463.0,Escape from the Planet of the Apes,177,2.0
10464,10464.0,Escape from the Planet of the Apes,213,4.0
10465,10465.0,Escape from the Planet of the Apes,247,4.0
10466,10466.0,Escape from the Planet of the Apes,269,3.0
10467,10467.0,Escape from the Planet of the Apes,312,2.0
10468,10468.0,Escape from the Planet of the Apes,388,1.0
10469,10469.0,Escape from the Planet of the Apes,417,4.0
10470,10470.0,Escape from the Planet of the Apes,453,3.0
10471,10471.0,Escape from the Planet of the Apes,463,2.0
10472,10472.0,Escape from the Planet of the Apes,528,2.0
10473,10473.0,Escape from the Planet of the Apes,534,5.0
10474,10474.0,Escape from the Planet of the Apes,574,4.0
10475,10475.0,Escape from the Planet of the Apes,579,0.5
10476,10476.0,Escape from the Planet of the Apes,615,3.5
10477,10477.0,Escape from the Planet of the Apes,631,3.0
10478,10478.0,Escape from the Planet of the Apes,643,3.5
10479,10479.0,Escape from the Planet of the Apes,664,4.0
10480,10480.0,Evil Dead II,18,2.0
10481,10481.0,Evil Dead II,30,3.0
10482,10482.0,Evil Dead II,140,4.5
10483,10483.0,Evil Dead II,182,5.0
10484,10484.0,Evil Dead II,252,3.0
10485,10485.0,Evil Dead II,260,4.0
10486,10486.0,Evil Dead II,358,1.0
10487,10487.0,Evil Dead II,361,2.0
10488,10488.0,Evil Dead II,416,3.0
10489,10489.0,Evil Dead II,442,3.0
10490,10490.0,Evil Dead II,473,4.0
10491,10491.0,Evil Dead II,502,1.0
10492,10492.0,Evil Dead II,559,3.0
10493,10493.0,Evil Dead II,564,2.0
10494,10494.0,Evil Dead II,575,2.0
10495,10495.0,Evil Dead II,616,4.0
10496,10496.0,Evil Dead II,651,2.0
10497,10497.0,Evil Dead II,659,2.0
10498,10498.0,Eye of the Devil,95,3.0
10499,10499.0,Eye of the Devil,190,2.0
10500,10500.0,Eye of the Devil,382,2.0
10501,10501.0,Eye of the Devil,467,3.0
10502,10502.0,Eye of the Devil,547,3.0
10503,10503.0,Eye of the Devil,564,3.0
10504,10504.0,Eye of the Devil,598,3.0
10505,10505.0,Eye of the Devil,626,3.0
10506,10506.0,Eye of the Devil,653,5.0
10507,10507.0,Eye of the Devil,656,5.0
10508,10508.0,Eye of the Devil,665,3.0
10509,10509.0,Eyes Wide Shut,7,3.0
10510,10510.0,Eyes Wide Shut,10,4.0
10511,10511.0,Eyes Wide Shut,19,3.0
10512,10512.0,Eyes Wide Shut,23,4.0
10513,10513.0,Eyes Wide Shut,28,5.0
10514,10514.0,Eyes Wide Shut,36,4.0
10515,10515.0,Eyes Wide Shut,78,4.5
10516,10516.0,Eyes Wide Shut,86,5.0
10517,10517.0,Eyes Wide Shut,88,3.0
10518,10518.0,Eyes Wide Shut,102,4.0
10519,10519.0,Eyes Wide Shut,110,2.0
10520,10520.0,Eyes Wide Shut,111,2.0
10521,10521.0,Eyes Wide Shut,119,5.0
10522,10522.0,Eyes Wide Shut,121,5.0
10523,10523.0,Eyes Wide Shut,183,4.0
10524,10524.0,Eyes Wide Shut,212,2.5
10525,10525.0,Eyes Wide Shut,216,4.0
10526,10526.0,Eyes Wide Shut,220,4.0
10527,10527.0,Eyes Wide Shut,232,5.0
10528,10528.0,Eyes Wide Shut,235,3.5
10529,10529.0,Eyes Wide Shut,237,4.0
10530,10530.0,Eyes Wide Shut,254,4.0
10531,10531.0,Eyes Wide Shut,274,2.5
10532,10532.0,Eyes Wide Shut,293,3.5
10533,10533.0,Eyes Wide Shut,306,4.0
10534,10534.0,Eyes Wide Shut,309,2.5
10535,10535.0,Eyes Wide Shut,313,3.5
10536,10536.0,Eyes Wide Shut,345,3.0
10537,10537.0,Eyes Wide Shut,407,5.0
10538,10538.0,Eyes Wide Shut,408,4.0
10539,10539.0,Eyes Wide Shut,441,4.5
